camera_offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,y,z,rx,ry,rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-82,6,55.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccp (robot start position),,,,,,tcp (calculation start position),,,,,,in-socket-postion,,,,,,front-of-socket-postion,,,,,,actual distance,,,,,,estimated distance (camera estimate),,,,,,offset,,,,,
ccp_x,ccp_y,ccp_z,ccp_rx,ccp_ry,ccp_rz,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,isp_x,isp_y,isp_z,isp_rx,isp_ry,isp_rz,fsp_x,fsp_y,fsp_z,fsp_rx,fsp_ry,fsp_rz,ad_x,ad_y,ad_z,ad_rx,ad_ry,ad_rz,ed_x,ed_y,ed_z,ed_rx,ed_ry,ed_rz,os_x,os_y,os_z,os_rx,os_ry,os_rz
606.9627686,30.00440598,449.9185486,16.39619446,-179.9955444,16.39565659,525.0,36.0,505.4,16.4,-180.0,16.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,581.5,-53.1,11.2,162.3,350.7,162.5,568.2,-38.5,24.8,0.870895849,5.67801175,2.314749492,-13.3,14.6,13.6,-161.4,-345.0,-160.1
607.9688721,30.00434113,449.9402771,27.9593792,-179.9972687,27.95881081,526.0,36.0,505.4,28.0,-180.0,28.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,580.5,-53.1,11.1,150.7,350.7,150.9,567.1,-38.5,24.7,0.859436693,5.947301913,2.257453713,-13.4,14.6,13.6,-149.9,-344.7,-148.6
608.9752197,30.00503349,449.9485168,33.15373993,-179.9976501,33.15317154,527.0,36.0,505.4,33.2,-180.0,33.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,579.5,-53.1,11.1,145.5,350.7,145.7,566.5,-38.6,24.6,0.847977537,5.763955419,1.999622705,-13.0,14.5,13.5,-144.7,-344.9,-143.7
609.9720459,30.00463867,449.939209,24.99471855,-179.9969788,24.99426651,528.0,36.0,505.4,25.0,-180.0,25.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,578.5,-53.1,11.2,153.7,350.7,153.9,565.6,-38.6,24.6,0.905273316,5.471746943,3.088242516,-12.9,14.5,13.4,-152.8,-345.2,-150.8
610.9628296,30.00366211,449.9166565,15.05519772,-179.9951782,15.05483532,529.0,36.0,505.4,15.1,-180.0,15.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,577.5,-53.1,11.2,163.6,350.7,163.8,564.3,-38.6,24.6,0.882355005,6.073352628,2.561121344,-13.2,14.5,13.4,-162.8,-344.6,-161.2
611.9732666,30.00322533,449.9403992,27.95243835,-179.9972687,27.95219421,530.0,36.0,505.4,28.0,-180.0,28.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,576.5,-53.1,11.1,150.7,350.7,150.9,563.6,-38.6,24.6,0.859436693,5.62071597,2.337667804,-12.9,14.5,13.5,-149.9,-345.1,-148.6
612.9767456,30.0045929,449.9479675,34.38868713,-179.9977264,34.38811493,531.0,36.0,505.4,34.4,-180.0,34.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,575.5,-53.1,11.1,144.3,350.7,144.5,562.4,-38.6,24.4,0.847977537,5.981679381,2.417881895,-13.1,14.5,13.3,-143.5,-344.7,-142.0
613.9753418,30.00440598,449.9482727,32.35532379,-179.9976044,32.35486984,532.0,36.0,505.4,32.4,-180.0,32.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,574.5,-53.1,11.1,146.3,350.7,146.5,561.7,-38.6,24.3,0.899543738,5.958761069,2.160050888,-12.8,14.5,13.2,-145.4,-344.7,-144.3
614.9621582,30.00551987,449.9100952,14.41529942,-179.9949799,14.41466808,533.0,36.0,505.4,14.4,-180.0,14.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,573.5,-53.1,11.2,164.3,350.7,164.4,560.5,-38.6,24.4,0.807870491,5.494665255,1.627200138,-13.0,14.5,13.2,-163.5,-345.2,-162.8
615.9742432,30.00457954,449.9478149,33.13765335,-179.9976501,33.13711166,534.0,36.0,505.4,33.1,-180.0,33.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,572.5,-53.1,11.1,145.6,350.7,145.7,559.5,-38.6,24.2,0.882355005,6.222321655,2.37777485,-13.0,14.5,13.1,-144.7,-344.5,-143.3
616.9740601,30.00566292,449.9389648,25.73400688,-179.9970551,25.7332859,535.0,36.0,505.4,25.7,-180.0,25.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,571.5,-53.1,11.2,153.0,350.7,153.1,558.9,-38.7,24.2,0.813600069,6.016056849,1.741791697,-12.6,14.4,13.0,-152.2,-344.7,-151.4
617.9656982,30.00450706,449.9187012,17.20912361,-179.9957428,17.20863914,536.0,36.0,505.4,17.2,-180.0,17.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,570.5,-53.1,11.2,161.5,350.7,161.6,557.5,-38.7,24.2,0.876625427,5.775414575,2.5725805,-13.0,14.4,13.0,-160.6,-344.9,-159.1
618.9729614,30.0050621,449.9364319,25.2274971,-179.9970093,25.22698021,537.0,36.0,505.4,25.2,-180.0,25.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,569.5,-53.1,11.2,153.5,350.7,153.6,556.6,-38.7,24.1,0.847977537,6.016056849,1.993893127,-12.9,14.4,12.9,-152.6,-344.7,-151.6
619.9711914,30.00394249,449.9397583,25.72968102,-179.9970551,25.72940063,538.0,36.0,505.4,25.7,-180.0,25.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,568.5,-53.1,11.2,153.0,350.7,153.1,555.3,-38.7,24.1,0.784952179,6.245239967,1.409476176,-13.2,14.4,12.9,-152.2,-344.4,-151.7
620.9747925,30.00448227,449.9428406,31.21985054,-179.9975281,31.21936226,539.0,36.0,505.4,31.2,-180.0,31.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,567.5,-53.1,11.1,147.5,350.7,147.6,554.7,-38.8,24.1,0.847977537,6.090541362,2.234535401,-12.8,14.3,13.0,-146.6,-344.6,-145.4
621.9812622,30.00282288,449.9532166,56.07365799,-179.9984436,56.07355499,540.0,36.0,505.5,56.1,-180.0,56.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,566.5,-53.1,11.1,122.6,350.7,122.8,553.7,-38.8,23.9,0.847977537,6.09627094,2.309019914,-12.8,14.3,12.8,-121.8,-344.6,-120.5
622.9655762,30.00701714,449.9160767,16.61650276,-179.9956055,16.61530495,541.0,36.0,505.4,16.6,-180.0,16.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,565.5,-53.1,11.2,162.1,350.7,162.2,552.5,-38.9,24.1,0.911002894,6.451504773,2.257453713,-13.0,14.2,12.9,-161.2,-344.2,-160.0
623.9749756,30.00432205,449.9388123,27.34880257,-179.9972229,27.34828377,542.0,36.0,505.4,27.3,-180.0,27.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,564.5,-53.1,11.2,151.4,350.7,151.5,552.1,-38.9,24.1,0.842247959,6.090541362,1.976704393,-12.4,14.2,12.9,-150.5,-344.6,-149.5
624.9744873,30.00456619,449.9371033,24.03623581,-179.9968719,24.03565788,543.0,36.0,505.4,24.0,-180.0,24.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,563.5,-53.1,11.2,154.7,350.7,154.8,551,-38.9,24.3,0.813600069,6.090541362,1.822005789,-12.5,14.2,13.1,-153.9,-344.6,-153.0
625.9614258,30.00500298,449.9086304,14.50224876,-179.9949951,14.50161076,544.0,36.0,505.4,14.5,-180.0,14.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,562.5,-53.1,11.2,164.2,350.7,164.3,550,-38.9,24.4,0.853707115,5.763955419,2.423611473,-12.5,14.2,13.2,-163.3,-344.9,-161.9
626.9738159,30.00410271,449.928833,22.94864464,-179.9967346,22.94824409,545.0,36.0,505.4,22.9,-180.0,22.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,561.5,-53.1,11.2,155.8,350.7,155.9,549.4,-39,24.3,0.819329647,5.758225841,1.959515659,-12.1,14.1,13.1,-154.9,-344.9,-153.9
627.975647,30.00448418,449.9445496,33.11098862,-179.9976501,33.11052704,546.0,36.0,505.4,33.1,-180.0,33.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,560.5,-53.1,11.1,145.6,350.7,145.7,548.1,-39,24.4,0.859436693,6.027516005,2.12567342,-12.4,14.1,13.3,-144.7,-344.7,-143.6
628.9810791,30.004879,449.95047,44.42964172,-179.9981537,44.42911911,547.0,36.0,505.5,44.4,-180.0,44.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,559.5,-53.1,11.1,134.3,350.7,134.4,547.1,-39,24.2,0.853707115,6.044704739,2.028270595,-12.4,14.1,13.1,-133.4,-344.6,-132.4
629.9664917,30.00554657,449.9160156,15.64264584,-179.9953461,15.64206505,548.0,36.0,505.4,15.6,-180.0,15.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,558.5,-53.1,11.2,163.1,350.7,163.2,546.2,-39,24.4,0.853707115,6.250969545,1.810546633,-12.3,14.1,13.2,-162.2,-344.4,-161.4
630.9672241,30.00404739,449.9176941,17.45061111,-179.9958038,17.45005989,549.0,36.0,505.4,17.5,-180.0,17.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,557.5,-53.1,11.2,161.2,350.7,161.4,545.3,-39,24.4,0.882355005,5.924383602,2.228805823,-12.2,14.1,13.2,-160.4,-344.8,-159.2
631.9776611,30.00585175,449.9465637,36.1289444,-179.997818,36.12821579,550.0,36.0,505.4,36.1,-180.0,36.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,556.5,-53.1,11.1,142.6,350.7,142.7,544.4,-39,24.4,0.842247959,5.855628666,1.999622705,-12.1,14.1,13.3,-141.7,-344.8,-140.7
632.9788818,30.00278091,449.9461365,40.76279449,-179.9980316,40.76253891,551.0,36.0,505.4,40.8,-180.0,40.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,555.5,-53.1,11.1,137.9,350.7,138.1,543.6,-39.1,24.2,0.847977537,5.826980776,2.343397382,-11.9,14.0,13.1,-137.1,-344.9,-135.7
633.9632568,30.00497627,449.9146118,17.44950294,-179.9958038,17.44906807,552.0,36.0,505.4,17.4,-180.0,17.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,554.5,-53.1,11.2,161.3,350.7,161.4,542.5,-39.1,24.1,0.842247959,6.050434317,2.297560758,-12.0,14.0,12.9,-160.4,-344.6,-159.1
634.9691162,30.00361824,449.9299622,20.84662056,-179.9964447,20.84621429,553.0,36.0,505.4,20.8,-180.0,20.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,553.5,-53.1,11.2,157.9,350.7,158.0,541.2,-39.1,23.9,0.807870491,6.084811784,1.965245237,-12.3,14.0,12.7,-157.0,-344.6,-156.0
635.9768066,30.00435829,449.9465637,36.11925507,-179.997818,36.11878967,554.0,36.0,505.4,36.1,-180.0,36.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,552.5,-53.1,11.1,142.6,350.7,142.7,540.6,-39.1,23.7,0.847977537,5.981679381,2.188698777,-11.9,14.0,12.6,-141.7,-344.7,-140.5
636.9799805,30.00575638,449.947937,41.91478729,-179.9980774,41.91411209,555.0,36.0,505.4,41.9,-180.0,41.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,551.5,-53.1,11.1,136.8,350.7,136.9,539.5,-39.2,23.5,0.882355005,6.239510389,2.12567342,-12.0,13.9,12.4,-135.9,-344.4,-134.8
637.9753418,30.00486183,449.9446411,30.13453293,-179.9974518,30.13406754,556.0,36.0,505.4,30.1,-180.0,30.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,550.5,-53.1,11.1,148.6,350.7,148.7,538.2,-39.2,23.7,0.836518381,5.723848373,2.056918485,-12.3,13.9,12.6,-147.7,-345.0,-146.7
638.9656372,30.00518227,449.9199524,20.50058174,-179.9963837,20.5000248,557.0,36.0,505.4,20.5,-180.0,20.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,549.5,-53.1,11.2,158.2,350.7,158.3,537.5,-39.2,23.7,0.836518381,6.256699123,1.776169165,-12.0,13.9,12.5,-157.4,-344.4,-156.6
639.9724731,30.00405312,449.9423218,28.20608139,-179.9972992,28.20555496,558.0,36.0,505.4,28.2,-180.0,28.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,-53.1,11.1,150.5,350.7,150.6,536.4,-39.2,23.6,0.865166271,6.09627094,2.217346667,-12.1,13.9,12.5,-149.6,-344.6,-148.4
640.9726563,30.0026989,449.9329224,23.35650444,-179.9967957,23.35633087,559.0,36.0,505.4,23.4,-180.0,23.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,547.5,-53.1,11.2,155.3,350.7,155.5,535.6,-39.2,23.6,0.842247959,5.947301913,2.119943842,-11.9,13.9,12.4,-154.5,-344.7,-153.4
641.9762573,30.00413513,449.9430847,37.05628586,-179.9978638,37.05572891,560.0,36.0,505.4,37.1,-180.0,37.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,546.5,-53.1,11.1,141.6,350.7,141.8,534.3,-39.2,23.5,0.813600069,6.165025876,1.804817055,-12.2,13.9,12.4,-140.8,-344.5,-140.0
642.9666748,30.00431252,449.9186707,17.82858276,-179.9958801,17.82826233,561.0,36.0,505.4,17.8,-180.0,17.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,545.5,-53.1,11.2,160.9,350.7,161.0,533.8,-39.2,23.6,0.813600069,5.815521621,2.091295952,-11.7,13.9,12.4,-160.1,-344.9,-158.9
643.9729614,30.00449181,449.9305725,24.24217033,-179.9969025,24.24158287,562.0,36.0,505.4,24.2,-180.0,24.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,544.5,-53.1,11.2,154.5,350.7,154.6,532.6,-39.2,23.7,0.847977537,5.970220225,2.314749492,-11.9,13.9,12.5,-153.6,-344.7,-152.3
644.9771729,30.0057373,449.9422607,35.6381073,-179.9978027,35.6374588,563.0,36.0,505.4,35.6,-180.0,35.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,543.5,-53.1,11.1,143.1,350.7,143.2,531.9,-39.3,23.7,0.865166271,5.987408959,2.263183291,-11.6,13.8,12.6,-142.2,-344.7,-140.9
645.96521,30.00509262,449.9152527,19.22356606,-179.9961548,19.22294807,564.0,36.0,505.4,19.2,-180.0,19.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,542.5,-53.1,11.2,159.5,350.7,159.6,530.6,-39.3,23.6,0.807870491,6.130648408,1.976704393,-11.9,13.8,12.4,-158.7,-344.5,-157.7
646.9633179,30.00327682,449.9131165,15.84523582,-179.9954071,15.84494209,565.0,36.0,505.4,15.8,-180.0,15.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,541.5,-53.1,11.2,162.9,350.7,163.0,529.5,-39.2,23.7,0.859436693,6.233780811,2.137132576,-12.0,13.9,12.5,-162.0,-344.4,-160.9
647.9692993,30.00521088,449.9259644,22.31999588,-179.9966583,22.31949425,566.0,36.0,505.4,22.3,-180.0,22.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,540.5,-53.1,11.2,156.4,350.7,156.5,528.8,-39.3,23.6,0.836518381,6.187944187,2.045459329,-11.7,13.8,12.4,-155.5,-344.5,-154.5
648.9755859,30.00373077,449.9356384,30.11526299,-179.9974518,30.11476135,567.0,36.0,505.4,30.1,-180.0,30.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,539.5,-53.1,11.2,148.6,350.7,148.7,528.1,-39.3,23.7,0.819329647,6.193673765,1.701684652,-11.4,13.8,12.5,-147.8,-344.5,-147.0
649.9777832,30.00414085,449.9403687,36.55703735,-179.9978485,36.55677414,568.0,36.0,505.4,36.6,-180.0,36.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,538.5,-53.1,11.1,142.1,350.7,142.3,526.8,-39.3,23.5,0.853707115,6.37702026,2.039729751,-11.7,13.8,12.4,-141.3,-344.3,-140.3
650.9759521,30.00529099,449.9358521,28.49448204,-179.9973297,28.49380302,569.0,36.0,505.4,28.5,-180.0,28.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,537.5,-53.1,11.2,150.2,350.7,150.4,525.9,-39.3,23.6,0.847977537,6.308265324,2.142862154,-11.6,13.8,12.4,-149.4,-344.4,-148.2
651.9636841,30.00436974,449.9101257,17.19601059,-179.9957428,17.19550705,570.0,36.0,505.4,17.2,-180.0,17.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,536.5,-53.1,11.2,161.5,350.7,161.7,525,-39.3,23.6,0.813600069,6.256699123,1.581363515,-11.5,13.8,12.4,-160.7,-344.4,-160.1
652.9733887,30.00437927,449.9312439,23.56090546,-179.9968262,23.56028175,571.0,36.0,505.4,23.6,-180.0,23.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,535.5,-53.1,11.2,155.1,350.7,155.3,524,-39.3,23.4,0.802140913,6.187944187,1.420935332,-11.5,13.8,12.2,-154.3,-344.5,-153.9
653.9782715,30.00607681,449.9424133,32.27415466,-179.9976044,32.27347183,572.0,36.0,505.4,32.3,-180.0,32.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,534.5,-53.1,11.1,146.4,350.7,146.6,523,-39.4,23.3,0.830788803,6.445775195,2.102755108,-11.5,13.7,12.2,-145.6,-344.2,-144.5
654.9802246,30.00379753,449.9429321,37.02606964,-179.9978638,37.02568436,573.0,36.0,505.4,37.0,-180.0,37.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,533.5,-53.1,11.1,141.7,350.7,141.8,522.2,-39.4,23.2,0.796411335,6.40566815,1.615740982,-11.3,13.7,12.1,-140.9,-344.3,-140.2
655.9779663,30.00240135,449.9371338,29.76765442,-179.9974213,29.76759338,574.0,36.0,505.4,29.8,-180.0,29.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,532.5,-53.1,11.2,148.9,350.7,149.1,521.2,-39.4,23.2,0.830788803,6.308265324,1.867842412,-11.3,13.7,12.0,-148.1,-344.4,-147.2
656.9620361,30.00452423,449.8999634,13.50877857,-179.9946594,13.50815487,575.0,36.0,505.4,13.5,-180.0,13.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,531.5,-53.1,11.2,165.2,350.7,165.3,520.1,-39.4,23.2,0.813600069,6.462963929,1.713143807,-11.4,13.7,12.0,-164.4,-344.2,-163.6
657.9766235,30.00576782,449.9367676,28.79520798,-179.997345,28.79467392,576.0,36.0,505.4,28.8,-180.0,28.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,530.5,-53.1,11.2,149.9,350.7,150.1,519,-39.4,23,0.853707115,6.273887857,2.37777485,-11.5,13.7,11.8,-149.1,-344.4,-147.7
658.9772339,30.00478935,449.9446106,35.60784149,-179.9978027,35.60730362,577.0,36.0,505.4,35.6,-180.0,35.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,529.5,-53.1,11.1,143.1,350.7,143.2,518.4,-39.5,23,0.853707115,6.165025876,2.309019914,-11.1,13.6,11.9,-142.2,-344.5,-140.9
659.9817505,30.0046196,449.9454651,36.53500366,-179.9978485,36.53449631,578.0,36.0,505.4,36.5,-180.0,36.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,528.5,-53.1,11.1,142.2,350.7,142.3,517.1,-39.5,22.9,0.853707115,6.480152663,2.263183291,-11.4,13.6,11.8,-141.3,-344.2,-140.1
660.9763184,30.00570869,449.934082,28.17539406,-179.9972992,28.17461967,579.0,36.0,505.4,28.2,-180.0,28.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,527.5,-53.1,11.2,150.5,350.7,150.7,516.2,-39.5,22.8,0.842247959,6.445775195,2.148591732,-11.3,13.6,11.6,-149.7,-344.2,-148.5
661.9622192,30.00662994,449.9005432,13.43261433,-179.9946289,13.43190002,580.0,36.0,505.4,13.4,-180.0,13.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,526.5,-53.1,11.2,165.3,350.7,165.4,515.1,-39.5,22.8,0.842247959,6.394208994,2.400693162,-11.4,13.6,11.6,-164.4,-344.3,-163.0
662.9789429,30.0009613,449.9355469,29.75696564,-179.9974213,29.75725555,581.0,36.0,505.4,29.8,-180.0,29.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,525.5,-53.1,11.2,148.9,350.7,149.1,514.5,-39.5,22.8,0.819329647,6.411397728,2.280372025,-11.0,13.6,11.6,-148.1,-344.3,-146.8
663.9730225,30.00607491,449.9222412,21.91872597,-179.9965973,21.91771507,582.0,36.0,505.4,21.9,-180.0,21.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,524.5,-53.1,11.2,156.8,350.7,156.9,513.3,-39.6,22.6,0.790681757,6.468693507,1.959515659,-11.2,13.5,11.4,-156.0,-344.2,-155.0
664.9764404,30.00447655,449.9394531,33.85417938,-179.9976959,33.85364151,583.0,36.0,505.4,33.9,-180.0,33.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,523.5,-53.1,11.2,144.8,350.7,145.0,512.5,-39.6,22.8,0.865166271,6.554637176,2.291831181,-11.0,13.5,11.6,-144.0,-344.1,-142.7
665.9759521,30.00600433,449.9307556,26.45804787,-179.9971466,26.45742035,584.0,36.0,505.4,26.5,-180.0,26.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,522.5,-53.1,11.2,152.2,350.7,152.4,511.6,-39.7,22.7,0.865166271,6.480152663,2.486636831,-10.9,13.4,11.5,-151.4,-344.2,-149.9
666.9648438,30.00466537,449.9049683,14.76938725,-179.9950867,14.76872921,585.0,36.0,505.4,14.8,-180.0,14.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,521.5,-53.1,11.2,163.9,350.7,164.1,510.5,-39.7,22.8,0.807870491,6.57182591,2.343397382,-11.0,13.4,11.6,-163.1,-344.1,-161.7
667.9787598,30.00558853,449.9356079,29.7498703,-179.9974213,29.74927139,586.0,36.0,505.4,29.7,-180.0,29.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,520.5,-53.1,11.2,149.0,350.7,149.1,509.5,-39.7,22.7,0.796411335,6.623392112,1.707414229,-11.0,13.4,11.5,-148.2,-344.1,-147.4
668.9783936,30.00643158,449.9314575,26.72658539,-179.9971619,26.72586823,587.0,36.0,505.4,26.7,-180.0,26.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,519.5,-53.1,11.2,152.0,350.7,152.1,508.9,-39.8,22.7,0.744845134,6.37702026,1.489690267,-10.6,13.3,11.5,-151.2,-344.3,-150.6
669.9804688,30.00341606,449.9361572,32.63350677,-179.9976196,32.6332016,588.0,36.0,505.4,32.6,-180.0,32.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,518.5,-53.1,11.2,146.1,350.7,146.2,507.6,-39.8,22.6,0.836518381,6.554637176,2.005352283,-10.9,13.3,11.4,-145.2,-344.1,-144.2
670.9772949,30.00492859,449.93396,30.77334213,-179.9974976,30.77277184,589.0,36.0,505.4,30.8,-180.0,30.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,517.5,-53.1,11.2,147.9,350.7,148.1,506.5,-39.8,22.5,0.813600069,6.497341397,2.12567342,-11.0,13.3,11.3,-147.1,-344.2,-146.0
671.963623,30.00298119,449.905365,16.05262184,-179.9954529,16.05249596,590.0,36.0,505.4,16.1,-180.0,16.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,516.5,-53.1,11.2,162.6,350.7,162.8,505.7,-39.8,22.6,0.830788803,6.451504773,2.022541017,-10.8,13.3,11.4,-161.8,-344.2,-160.8
672.9736938,30.00667381,449.9266357,24.21368599,-179.9969025,24.2127018,591.0,36.0,505.4,24.2,-180.0,24.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,515.5,-53.1,11.2,154.5,350.7,154.6,504.9,-39.9,22.5,0.830788803,6.325454058,2.022541017,-10.6,13.2,11.3,-153.7,-344.4,-152.6
673.9771118,30.00408745,449.9358215,30.76896095,-179.9974976,30.76856804,592.0,36.0,505.4,30.8,-180.0,30.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,514.5,-53.1,11.2,147.9,350.7,148.1,503.9,-39.8,22.5,0.744845134,7.121865393,0.779222601,-10.6,13.3,11.3,-147.2,-343.6,-147.3
